"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","negative regulation of nucleotide metabolic process","GO:0045980","0.0025905512569709566","2.5866078102869476","22","27","2","19513","STAT3,PPARA"
"GO:BP","regulation of signal transduction","GO:0009966","0.00263028674671426","2.5799969033249335","3105","27","12","19513","TIMP1,PTEN,TGFBR2,SMAD7,HDAC1,STAT3,MAP3K2,TP53,RB1,CD44,PTK2B,DAPK2"
"GO:BP","mitotic DNA integrity checkpoint","GO:0044774","0.00263028674671426","2.5799969033249335","107","27","3","19513","CDKN1A,CCND1,TP53"
"GO:BP","embryo development","GO:0009790","0.002672229644879933","2.5731262223871347","1048","27","7","19513","ATF4,TGFBR2,HDAC1,MMP2,TP53,FOXF2,HOXD8"
"GO:BP","T cell activation involved in immune response","GO:0002286","0.002674290312901157","2.5727914488140318","108","27","3","19513","SMAD7,STAT3,TP53"
"GO:BP","DNA damage response, signal transduction by p53 class mediator","GO:0030330","0.002674290312901157","2.5727914488140318","108","27","3","19513","CDKN1A,TP53,CD44"
"GO:BP","regulation of cellular protein catabolic process","GO:1903362","0.002674290312901157","2.5727914488140318","262","27","4","19513","PTEN,SMAD7,FOXF2,PTK2B"
"GO:BP","positive regulation of growth","GO:0045927","0.0026970884269195508","2.5691048145060784","263","27","4","19513","PPIB,TGFBR2,SMAD7,PTK2B"
"GO:BP","negative regulation of cell communication","GO:0010648","0.0026970884269195508","2.5691048145060784","1399","27","8","19513","PTEN,TGFBR2,SMAD7,HDAC1,TP53,RB1,CD44,PTK2B"
"GO:BP","connective tissue development","GO:0061448","0.0027244780903869018","2.564716680240081","264","27","4","19513","TIMP1,TGFBR2,SMAD7,CD44"
"GO:BP","negative regulation of signaling","GO:0023057","0.0027244780903869018","2.564716680240081","1402","27","8","19513","PTEN,TGFBR2,SMAD7,HDAC1,TP53,RB1,CD44,PTK2B"
"GO:BP","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","GO:1901522","0.0027577516738353596","2.55944484314149","23","27","2","19513","ATF4,TP53"
"GO:BP","embryonic hemopoiesis","GO:0035162","0.0027577516738353596","2.55944484314149","23","27","2","19513","ATF4,TGFBR2"
"GO:BP","regulation of production of miRNAs involved in gene silencing by miRNA","GO:1903798","0.0027577516738353596","2.55944484314149","23","27","2","19513","STAT3,TP53"
"GO:BP","cardiac septum development","GO:0003279","0.0027632108565358725","2.55858597344904","110","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","cell aging","GO:0007569","0.0027632108565358725","2.55858597344904","110","27","3","19513","CDKN1A,PTEN,TP53"
"GO:BP","regulation of cellular response to stress","GO:0080135","0.0027632108565358725","2.55858597344904","748","27","6","19513","ATF4,PTEN,MAP3K2,TP53,CD44,PTK2B"
"GO:BP","signal transduction by p53 class mediator","GO:0072331","0.0028018261805137275","2.552558810943632","267","27","4","19513","CDKN1A,HDAC1,TP53,CD44"
"GO:BP","negative regulation of cell migration","GO:0030336","0.0028357111328538324","2.54733801178135","268","27","4","19513","TIMP1,PTEN,SMAD7,STAT3"
"GO:BP","positive regulation of neurogenesis","GO:0050769","0.0028360528583386505","2.547285679035209","485","27","5","19513","XRCC5,PTEN,DICER1,HDAC1,PTK2B"
"GO:BP","epithelial cell apoptotic process","GO:1904019","0.002888738659598041","2.539291746431453","112","27","3","19513","TGFBR2,HDAC1,RB1"
"GO:BP","sensory organ morphogenesis","GO:0090596","0.0028982872918614476","2.537858567420379","270","27","4","19513","ATF4,HDAC1,STAT3,FOXF2"
"GO:BP","response to hyperoxia","GO:0055093","0.002938273041375997","2.531907849507924","24","27","2","19513","CDKN1A,HDAC1"
"GO:BP","regulation of production of small RNA involved in gene silencing by RNA","GO:0070920","0.002938273041375997","2.531907849507924","24","27","2","19513","STAT3,TP53"
"GO:BP","positive regulation of gene silencing by miRNA","GO:2000637","0.002938273041375997","2.531907849507924","24","27","2","19513","STAT3,TP53"
"GO:BP","positive regulation of posttranscriptional gene silencing","GO:0060148","0.0031845386426515247","2.4969534768180432","25","27","2","19513","STAT3,TP53"
"GO:BP","mesenchyme development","GO:0060485","0.0032019950212163945","2.4945793477008937","278","27","4","19513","PTEN,TGFBR2,SMAD7,FOXF2"
"GO:BP","glycolytic process","GO:0006096","0.003225794749274827","2.4913632693379943","117","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","regulation of transforming growth factor beta receptor signaling pathway","GO:0017015","0.003225794749274827","2.4913632693379943","117","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","positive regulation of cell-cell adhesion","GO:0022409","0.003225794749274827","2.4913632693379943","279","27","4","19513","YES1,TGFBR2,SMAD7,CD44"
"GO:BP","ATP generation from ADP","GO:0006757","0.003296382575417804","2.4819623901937162","118","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","receptor biosynthetic process","GO:0032800","0.003405277270786797","2.467847520382576","26","27","2","19513","HDAC1,PPARA"
"GO:BP","negative regulation of cell motility","GO:2000146","0.0034275182446771905","2.465020224783077","284","27","4","19513","TIMP1,PTEN,SMAD7,STAT3"
"GO:BP","regulation of cellular response to transforming growth factor beta stimulus","GO:1903844","0.0034411064797775807","2.4633018885925653","120","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","regulation of ATP metabolic process","GO:1903578","0.0035042352154376903","2.4554067502955776","121","27","3","19513","STAT3,TP53,PPARA"
"GO:BP","positive regulation of cell cycle process","GO:0090068","0.0035042352154376903","2.4554067502955776","286","27","4","19513","CDKN1A,CCND1,TP53,RB1"
"GO:BP","positive regulation of response to stimulus","GO:0048584","0.0035042352154376903","2.4554067502955776","2286","27","10","19513","XRCC5,YES1,PTEN,HDAC1,STAT3,MAP3K2,TP53,CD44,PTK2B,DAPK2"
"GO:BP","regulation of leukocyte differentiation","GO:1902105","0.003529827266262219","2.452246546494509","287","27","4","19513","TGFBR2,SMAD7,RB1,FOXN1"
"GO:BP","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","GO:0090101","0.0035679065927580246","2.4475865239093575","122","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","negative regulation of DNA metabolic process","GO:0051053","0.0035679065927580246","2.4475865239093575","122","27","3","19513","XRCC5,CDKN1A,TP53"
"GO:BP","positive regulation of excitatory postsynaptic potential","GO:2000463","0.0035948388340712885","2.4443205753902726","27","27","2","19513","PTEN,PTK2B"
"GO:BP","T-helper 17 cell differentiation","GO:0072539","0.0035948388340712885","2.4443205753902726","27","27","2","19513","SMAD7,STAT3"
"GO:BP","angiogenesis","GO:0001525","0.0035948388340712885","2.4443205753902726","516","27","5","19513","PTEN,TGFBR2,STAT3,MMP2,PTK2B"
"GO:BP","intracellular signal transduction","GO:0035556","0.003736695221295691","2.4275123233725657","2766","27","11","19513","ATF4,CDKN1A,PTEN,DICER1,HDAC1,MAP3K2,TP53,RB1,CD44,PTK2B,DAPK2"
"GO:BP","negative regulation of neurogenesis","GO:0050768","0.0037619228399546653","2.4245901164213577","293","27","4","19513","PTEN,DICER1,STAT3,TP53"
"GO:BP","monosaccharide metabolic process","GO:0005996","0.0038027419078721153","2.4199031491586473","294","27","4","19513","ATF4,TP53,PPARA,PFKP"
"GO:BP","cytokine production","GO:0001816","0.0038068838013548562","2.41943037908281","804","27","6","19513","ATF4,XRCC5,DICER1,SMAD7,HDAC1,STAT3"
"GO:BP","response to salt stress","GO:0009651","0.0038228230880146628","2.41761579972536","28","27","2","19513","XRCC5,TP53"
"GO:BP","negative regulation of peptidyl-serine phosphorylation","GO:0033137","0.0038228230880146628","2.41761579972536","28","27","2","19513","PTEN,SMAD7"
"GO:BP","ADP metabolic process","GO:0046031","0.0038354236647085743","2.416186656465303","126","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","regulation of biological process","GO:0050789","0.0038354236647085743","2.416186656465303","11457","27","24","19513","PPIB,ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,MAP3K2,MMP2,TP53,RB1,CD44,FOXF2,PPARA,PTK2B,HOXD8,DAPK2,FOXN1"
"GO:BP","cardiac chamber morphogenesis","GO:0003206","0.003916995936415","2.4070468789993535","127","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","positive regulation of proteolysis involved in cellular protein catabolic process","GO:1903052","0.003991841079538336","2.3988267568770008","128","27","3","19513","PTEN,SMAD7,PTK2B"
"GO:BP","cellular response to oxidative stress","GO:0034599","0.003991841079538336","2.3988267568770008","299","27","4","19513","ATF4,HDAC1,MMP2,TP53"
"GO:BP","negative regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0045736","0.0040550663541756874","2.392002034913595","29","27","2","19513","CDKN1A,PTEN"
"GO:BP","reproductive process","GO:0022414","0.00410229992072928","2.386972591369856","1511","27","8","19513","TIMP1,PTEN,TGFBR2,CCND1,STAT3,MMP2,FOXF2,PTK2B"
"GO:BP","regulation of leukocyte activation","GO:0002694","0.004111991272337388","2.385947815797736","535","27","5","19513","CDKN1A,YES1,TGFBR2,SMAD7,FOXN1"
"GO:BP","reproduction","GO:0000003","0.004140755993431061","2.3829203608592975","1514","27","8","19513","TIMP1,PTEN,TGFBR2,CCND1,STAT3,MMP2,FOXF2,PTK2B"
"GO:BP","head development","GO:0060322","0.004178366058146848","2.378993515033259","822","27","6","19513","XRCC5,PTEN,TGFBR2,HDAC1,MMP2,TP53"
"GO:BP","long-term synaptic depression","GO:0060292","0.0042832394289393115","2.3682276482836007","30","27","2","19513","PTEN,PTK2B"
"GO:BP","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","GO:1902253","0.0042832394289393115","2.3682276482836007","30","27","2","19513","TP53,CD44"
"GO:BP","negative regulation of cyclin-dependent protein kinase activity","GO:1904030","0.0042832394289393115","2.3682276482836007","30","27","2","19513","CDKN1A,PTEN"
"GO:BP","signal transduction in response to DNA damage","GO:0042770","0.004385370372773214","2.3579937217827713","133","27","3","19513","CDKN1A,TP53,CD44"
"GO:BP","regulation of striated muscle tissue development","GO:0016202","0.004473183903545928","2.349383246550485","134","27","3","19513","PTEN,TGFBR2,PPARA"
"GO:BP","peptidyl-serine phosphorylation","GO:0018105","0.004502420082012269","2.3465539871700853","311","27","4","19513","PTEN,TGFBR2,SMAD7,CD44"
"GO:BP","T-helper 17 type immune response","GO:0072538","0.004502420082012269","2.3465539871700853","31","27","2","19513","SMAD7,STAT3"
"GO:BP","chondrocyte development","GO:0002063","0.004502420082012269","2.3465539871700853","31","27","2","19513","TGFBR2,SMAD7"
"GO:BP","positive regulation of transcription from RNA polymerase II promoter in response to stress","GO:0036003","0.004502420082012269","2.3465539871700853","31","27","2","19513","ATF4,TP53"
"GO:BP","response to increased oxygen levels","GO:0036296","0.004502420082012269","2.3465539871700853","31","27","2","19513","CDKN1A,HDAC1"
"GO:BP","ATP metabolic process","GO:0046034","0.004502420082012269","2.3465539871700853","311","27","4","19513","STAT3,TP53,PPARA,PFKP"
"GO:BP","negative regulation of protein serine/threonine kinase activity","GO:0071901","0.004502420082012269","2.3465539871700853","135","27","3","19513","CDKN1A,PTEN,RB1"
"GO:BP","regulation of receptor signaling pathway via JAK-STAT","GO:0046425","0.004502420082012269","2.3465539871700853","135","27","3","19513","HDAC1,STAT3,PTK2B"
"GO:BP","regulation of muscle tissue development","GO:1901861","0.004582643707503134","2.338883907075614","136","27","3","19513","PTEN,TGFBR2,PPARA"
"GO:BP","nucleoside diphosphate phosphorylation","GO:0006165","0.004582643707503134","2.338883907075614","136","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","positive regulation of nervous system development","GO:0051962","0.004613330205910917","2.335985459011371","553","27","5","19513","XRCC5,PTEN,DICER1,HDAC1,PTK2B"
"GO:BP","purine ribonucleoside diphosphate metabolic process","GO:0009179","0.004693313041755421","2.3285204775853092","138","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","wound healing, spreading of cells","GO:0044319","0.004693313041755421","2.3285204775853092","32","27","2","19513","PTEN,CD44"
"GO:BP","negative regulation of locomotion","GO:0040013","0.004693313041755421","2.3285204775853092","316","27","4","19513","TIMP1,PTEN,SMAD7,STAT3"
"GO:BP","regulation of nervous system process","GO:0031644","0.004693313041755421","2.3285204775853092","138","27","3","19513","PTEN,DICER1,PTK2B"
"GO:BP","purine nucleoside diphosphate metabolic process","GO:0009135","0.004693313041755421","2.3285204775853092","138","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","nucleotide phosphorylation","GO:0046939","0.004693313041755421","2.3285204775853092","138","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","negative regulation of gene silencing","GO:0060969","0.004693313041755421","2.3285204775853092","32","27","2","19513","STAT3,TP53"
"GO:BP","regulation of muscle organ development","GO:0048634","0.004693313041755421","2.3285204775853092","138","27","3","19513","PTEN,TGFBR2,PPARA"
"GO:BP","epiboly involved in wound healing","GO:0090505","0.004693313041755421","2.3285204775853092","32","27","2","19513","PTEN,CD44"
"GO:BP","negative regulation of nervous system development","GO:0051961","0.0047170385268045","2.3263305766035094","318","27","4","19513","PTEN,DICER1,STAT3,TP53"
"GO:BP","negative regulation of cellular component movement","GO:0051271","0.0047170385268045","2.3263305766035094","318","27","4","19513","TIMP1,PTEN,SMAD7,STAT3"
"GO:BP","negative regulation of catabolic process","GO:0009895","0.0047170385268045","2.3263305766035094","318","27","4","19513","TIMP1,STAT3,TP53,PPARA"
"GO:BP","morphogenesis of an epithelium","GO:0002009","0.004728379384951475","2.325287684795846","559","27","5","19513","PTEN,TGFBR2,CD44,FOXF2,FOXN1"
"GO:BP","regulation of receptor signaling pathway via STAT","GO:1904892","0.004749098403341553","2.3233888315581206","139","27","3","19513","HDAC1,STAT3,PTK2B"
"GO:BP","epiboly","GO:0090504","0.004889170379460478","2.310764828031685","33","27","2","19513","PTEN,CD44"
"GO:BP","response to mineralocorticoid","GO:0051385","0.004889170379460478","2.310764828031685","33","27","2","19513","CDKN1A,CCND1"
"GO:BP","cellular component disassembly","GO:0022411","0.004889170379460478","2.310764828031685","564","27","5","19513","TIMP1,DICER1,MMP2,TP53,CD44"
"GO:BP","positive regulation of cyclin-dependent protein kinase activity","GO:1904031","0.004889170379460478","2.310764828031685","33","27","2","19513","CDKN1A,CCND1"
"GO:BP","immune effector process","GO:0002252","0.004889170379460478","2.310764828031685","1194","27","7","19513","XRCC5,YES1,SMAD7,STAT3,TP53,CD44,PTK2B"
"GO:BP","ribonucleoside diphosphate metabolic process","GO:0009185","0.004896352418548052","2.3101273310743946","141","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","negative regulation of epithelial to mesenchymal transition","GO:0010719","0.005161635051320934","2.2872127051002655","34","27","2","19513","PTEN,SMAD7"
"GO:BP","response to fluid shear stress","GO:0034405","0.005161635051320934","2.2872127051002655","34","27","2","19513","SMAD7,PTK2B"
"GO:BP","gene silencing by miRNA","GO:0035195","0.005166567429498744","2.2867978982077575","144","27","3","19513","DICER1,STAT3,TP53"
"GO:BP","response to estradiol","GO:0032355","0.005166567429498744","2.2867978982077575","144","27","3","19513","PTEN,CCND1,STAT3"
"GO:BP","mitotic cell cycle phase transition","GO:0044772","0.005170267818076599","2.286486960020117","573","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"GO:BP","regulation of peptidyl-serine phosphorylation","GO:0033135","0.00525221009974732","2.279657909517843","145","27","3","19513","PTEN,SMAD7,CD44"
"GO:BP","regulation of cell activation","GO:0050865","0.0052737483087403276","2.2778806008856938","576","27","5","19513","CDKN1A,YES1,TGFBR2,SMAD7,FOXN1"
"GO:BP","nervous system development","GO:0007399","0.00537084872111382","2.2699570800785605","2450","27","10","19513","ATF4,XRCC5,PTEN,TGFBR2,DICER1,HDAC1,STAT3,TP53,RB1,PTK2B"
"GO:BP","regulation of cardiac muscle cell apoptotic process","GO:0010665","0.005383430162392694","2.2689409165451764","35","27","2","19513","PTEN,TP53"
"GO:BP","glucose catabolic process","GO:0006007","0.005383430162392694","2.2689409165451764","35","27","2","19513","TP53,PFKP"
"GO:BP","regulation of DNA damage response, signal transduction by p53 class mediator","GO:0043516","0.005383430162392694","2.2689409165451764","35","27","2","19513","TP53,CD44"
"GO:BP","alpha-beta T cell activation","GO:0046631","0.005406632954170471","2.2670731128340535","147","27","3","19513","TGFBR2,SMAD7,STAT3"
"GO:BP","peptidyl-serine modification","GO:0018209","0.0054517807251279376","2.2634616201488167","334","27","4","19513","PTEN,TGFBR2,SMAD7,CD44"
"GO:BP","regulation of T cell activation","GO:0050863","0.005502836926095676","2.2594133571045565","335","27","4","19513","YES1,TGFBR2,SMAD7,FOXN1"
"GO:BP","transport","GO:0006810","0.005519778286850563","2.258078366243837","5098","27","15","19513","ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,HDAC1,STAT3,TP53,CD44,PPARA,PTK2B,ABCB5"
"GO:BP","DNA damage checkpoint","GO:0000077","0.005582427747105944","2.2531768892571975","149","27","3","19513","CDKN1A,CCND1,TP53"
"GO:BP","cellular response to lipid","GO:0071396","0.005596291659845547","2.252099659626824","586","27","5","19513","XRCC5,YES1,HDAC1,PPARA,PTK2B"
"GO:BP","negative regulation of ion transport","GO:0043271","0.0056615777098597275","2.2470625272558395","150","27","3","19513","ATF4,PTEN,PTK2B"
"GO:BP","positive regulation of cellular protein catabolic process","GO:1903364","0.0056615777098597275","2.2470625272558395","150","27","3","19513","PTEN,SMAD7,PTK2B"
"GO:BP","regulation of system process","GO:0044057","0.0056955425093336755","2.2444649023858316","589","27","5","19513","PTEN,DICER1,SMAD7,PPARA,PTK2B"
"GO:BP","regulation of T cell differentiation","GO:0045580","0.005751127429168275","2.240247009524254","151","27","3","19513","TGFBR2,SMAD7,FOXN1"
"GO:BP","regulation of epithelial cell proliferation","GO:0050678","0.005848360077990587","2.2329658961271135","342","27","4","19513","PTEN,CCND1,STAT3,RB1"
"GO:BP","camera-type eye development","GO:0043010","0.005848360077990587","2.2329658961271135","342","27","4","19513","ATF4,TGFBR2,HDAC1,FOXF2"
"GO:BP","positive T cell selection","GO:0043368","0.005881418486603862","2.230517917697663","37","27","2","19513","STAT3,FOXN1"
"GO:BP","post-transcriptional gene silencing by RNA","GO:0035194","0.005922206135423526","2.2275164801079974","153","27","3","19513","DICER1,STAT3,TP53"
"GO:BP","regulation of tumor necrosis factor production","GO:0032680","0.005922206135423526","2.2275164801079974","153","27","3","19513","DICER1,HDAC1,STAT3"
"GO:BP","protein import into nucleus","GO:0006606","0.006003524718737289","2.221593696875144","154","27","3","19513","CDKN1A,STAT3,TP53"
"GO:BP","pyruvate metabolic process","GO:0006090","0.006003524718737289","2.221593696875144","154","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","response to purine-containing compound","GO:0014074","0.006003524718737289","2.221593696875144","154","27","3","19513","PTEN,HDAC1,PTK2B"
"GO:BP","posttranscriptional gene silencing","GO:0016441","0.006106001742654209","2.214243076089601","155","27","3","19513","DICER1,STAT3,TP53"
"GO:BP","regulation of cellular process","GO:0050794","0.006115214912486525","2.2135882755587035","10898","27","23","19513","ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,DICER1,SMAD7,HDAC1,STAT3,MAP3K2,MMP2,TP53,RB1,CD44,FOXF2,PPARA,PTK2B,HOXD8,DAPK2,FOXN1"
"GO:BP","regulation of striated muscle cell apoptotic process","GO:0010662","0.006118909191645642","2.2133259919512263","38","27","2","19513","PTEN,TP53"
"GO:BP","negative regulation of cell cycle","GO:0045786","0.006139084800382995","2.211896367583371","602","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"GO:BP","negative regulation of cellular response to growth factor stimulus","GO:0090288","0.006146949077561731","2.2113403846383015","156","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","eye morphogenesis","GO:0048592","0.006146949077561731","2.2113403846383015","156","27","3","19513","ATF4,STAT3,FOXF2"
"GO:BP","regulation of tumor necrosis factor superfamily cytokine production","GO:1903555","0.006146949077561731","2.2113403846383015","156","27","3","19513","DICER1,HDAC1,STAT3"
"GO:BP","receptor signaling pathway via JAK-STAT","GO:0007259","0.006146949077561731","2.2113403846383015","156","27","3","19513","HDAC1,STAT3,PTK2B"
"GO:BP","negative regulation of protein modification process","GO:0031400","0.006223656895479286","2.20595435761659","605","27","5","19513","CDKN1A,PTEN,SMAD7,HDAC1,RB1"
"GO:BP","nucleoside diphosphate metabolic process","GO:0009132","0.006229575917173818","2.2055415172413317","157","27","3","19513","STAT3,PPARA,PFKP"
"GO:BP","multicellular organism growth","GO:0035264","0.006229575917173818","2.2055415172413317","157","27","3","19513","PPIB,STAT3,TP53"
"GO:BP","embryonic morphogenesis","GO:0048598","0.0062839862752328765","2.201764772167573","607","27","5","19513","TGFBR2,HDAC1,MMP2,TP53,FOXF2"
"GO:BP","cardiac muscle cell apoptotic process","GO:0010659","0.0063369412644024145","2.198120318228104","39","27","2","19513","PTEN,TP53"
"GO:BP","DNA integrity checkpoint","GO:0031570","0.006417515607533103","2.1926330664419087","159","27","3","19513","CDKN1A,CCND1,TP53"
"GO:BP","tumor necrosis factor production","GO:0032640","0.006417515607533103","2.1926330664419087","159","27","3","19513","DICER1,HDAC1,STAT3"
"GO:BP","regulation of transcription from RNA polymerase II promoter in response to DNA damage","GO:1990248","0.006452000872790621","2.1903055825341418","1","27","1","19513","TP53"
"GO:BP","regulation of tolerance induction to self antigen","GO:0002649","0.006452000872790621","2.1903055825341418","1","27","1","19513","TGFBR2"
"GO:BP","negative regulation of pentose-phosphate shunt","GO:1905856","0.006452000872790621","2.1903055825341418","1","27","1","19513","TP53"
"GO:BP","regulation of chondrocyte hypertrophy","GO:1903041","0.006452000872790621","2.1903055825341418","1","27","1","19513","SMAD7"
"GO:BP","negative regulation of signal transduction","GO:0009968","0.006452000872790621","2.1903055825341418","1273","27","7","19513","PTEN,TGFBR2,SMAD7,HDAC1,TP53,RB1,CD44"
"GO:BP","positive regulation of chondrocyte development","GO:1902761","0.006452000872790621","2.1903055825341418","1","27","1","19513","SMAD7"
"GO:BP","positive regulation of tolerance induction to self antigen","GO:0002651","0.006452000872790621","2.1903055825341418","1","27","1","19513","TGFBR2"
"GO:BP","conversion of ds siRNA to ss siRNA","GO:0036404","0.006452000872790621","2.1903055825341418","1","27","1","19513","DICER1"
"GO:BP","negative regulation of synaptic vesicle clustering","GO:2000808","0.006452000872790621","2.1903055825341418","1","27","1","19513","PTEN"
"GO:BP","inferior endocardial cushion morphogenesis","GO:1905317","0.006452000872790621","2.1903055825341418","1","27","1","19513","TGFBR2"
"GO:BP","positive regulation of chondrocyte hypertrophy","GO:1903043","0.006452000872790621","2.1903055825341418","1","27","1","19513","SMAD7"
"GO:BP","positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance","GO:0061395","0.006452000872790621","2.1903055825341418","1","27","1","19513","ATF4"
"GO:BP","conversion of ds siRNA to ss siRNA involved in RNA interference","GO:0033168","0.006452000872790621","2.1903055825341418","1","27","1","19513","DICER1"
"GO:BP","viral process","GO:0016032","0.006452000872790621","2.1903055825341418","920","27","6","19513","PPIB,XRCC5,HDAC1,STAT3,TP53,RB1"
"GO:BP","receptor signaling pathway via STAT","GO:0097696","0.006459260936050597","2.189817170821782","161","27","3","19513","HDAC1,STAT3,PTK2B"
"GO:BP","cell cycle phase transition","GO:0044770","0.006459260936050597","2.189817170821782","615","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"GO:BP","regulation of generation of precursor metabolites and energy","GO:0043467","0.006459260936050597","2.189817170821782","161","27","3","19513","STAT3,TP53,PPARA"
"GO:BP","negative regulation of DNA biosynthetic process","GO:2000279","0.006459260936050597","2.189817170821782","40","27","2","19513","CDKN1A,TP53"
"GO:BP","regulation of DNA metabolic process","GO:0051052","0.006477061415643441","2.1886219849364426","358","27","4","19513","XRCC5,CDKN1A,TP53,PTK2B"
"GO:BP","biomineral tissue development","GO:0031214","0.006666275694255564","2.176116729376661","163","27","3","19513","ATF4,PPARA,PTK2B"
"GO:BP","establishment of localization","GO:0051234","0.006666275694255564","2.176116729376661","5224","27","15","19513","ATF4,XRCC5,TIMP1,CDKN1A,YES1,PTEN,TGFBR2,CCND1,HDAC1,STAT3,TP53,CD44,PPARA,PTK2B,ABCB5"
"GO:BP","peptidyl-tyrosine autophosphorylation","GO:0038083","0.006710299412741647","2.173258101231838","41","27","2","19513","YES1,PTK2B"
"GO:BP","positive regulation of pri-miRNA transcription by RNA polymerase II","GO:1902895","0.006710299412741647","2.173258101231838","41","27","2","19513","STAT3,TP53"
"GO:BP","ventricular septum morphogenesis","GO:0060412","0.006710299412741647","2.173258101231838","41","27","2","19513","TGFBR2,SMAD7"
"GO:BP","tumor necrosis factor superfamily cytokine production","GO:0071706","0.006724019075104719","2.172371063197919","164","27","3","19513","DICER1,HDAC1,STAT3"
"GO:BP","biomineralization","GO:0110148","0.006724019075104719","2.172371063197919","164","27","3","19513","ATF4,PPARA,PTK2B"
"GO:BP","positive regulation of proteolysis","GO:0045862","0.006729355029111595","2.1720265584685565","363","27","4","19513","PTEN,SMAD7,STAT3,PTK2B"
"GO:BP","striated muscle cell apoptotic process","GO:0010658","0.006984117221259785","2.1558884800529077","42","27","2","19513","PTEN,TP53"
"GO:BP","cellular response to glucose starvation","GO:0042149","0.006984117221259785","2.1558884800529077","42","27","2","19513","ATF4,TP53"
"GO:BP","posttranscriptional regulation of gene expression","GO:0010608","0.007023100818268951","2.1534710971392297","630","27","5","19513","ATF4,DICER1,STAT3,TP53,PTK2B"
"GO:BP","regulation of mitotic cell cycle","GO:0007346","0.007061327252437232","2.1511136609546884","631","27","5","19513","CDKN1A,PTEN,CCND1,TP53,RB1"
"GO:BP","interspecies interaction between organisms","GO:0044419","0.007081573877662686","2.149870209764793","2119","27","9","19513","PPIB,XRCC5,YES1,HDAC1,STAT3,TP53,RB1,CD44,PTK2B"
"GO:BP","regulation of cardiac muscle cell proliferation","GO:0060043","0.007238394091539727","2.1403577755906493","43","27","2","19513","PTEN,TGFBR2"
"GO:BP","organ growth","GO:0035265","0.007238394091539727","2.1403577755906493","169","27","3","19513","PTEN,TGFBR2,PPARA"
"GO:BP","positive regulation of glial cell differentiation","GO:0045687","0.007238394091539727","2.1403577755906493","43","27","2","19513","DICER1,HDAC1"
"GO:BP","NADH metabolic process","GO:0006734","0.007238394091539727","2.1403577755906493","43","27","2","19513","TP53,PFKP"
"GO:BP","response to metal ion","GO:0010038","0.007247106039825473","2.1398353840281903","372","27","4","19513","ATF4,PTEN,CCND1,PTK2B"
"GO:BP","positive regulation of angiogenesis","GO:0045766","0.007313471828658611","2.135876407162006","170","27","3","19513","TGFBR2,STAT3,PTK2B"
"GO:BP","cardiac chamber development","GO:0003205","0.007425642844332764","2.1292659431337797","171","27","3","19513","TGFBR2,SMAD7,TP53"
"GO:BP","modulation of excitatory postsynaptic potential","GO:0098815","0.007494520675871033","2.1252561379299064","44","27","2","19513","PTEN,PTK2B"
"GO:BP","muscle structure development","GO:0061061","0.007494520675871033","2.1252561379299064","642","27","5","19513","PTEN,TGFBR2,SMAD7,RB1,PPARA"
"GO:BP","activin receptor signaling pathway","GO:0032924","0.007494520675871033","2.1252561379299064","44","27","2","19513","TGFBR2,SMAD7"
"GO:BP","negative regulation of cellular carbohydrate metabolic process","GO:0010677","0.007494520675871033","2.1252561379299064","44","27","2","19513","STAT3,PPARA"
"GO:BP","positive regulation of cell cycle","GO:0045787","0.007601302837317889","2.1191119647500214","378","27","4","19513","CDKN1A,CCND1,TP53,RB1"
